reaction_id	min_flux	max_flux
Segatella_copri_TF_cpd00009_Segatella_copri_e0	-6.000000	-0.000000
Segatella_copri_TF_cpd00023_Segatella_copri_e0	-9.000000	513.550000
Segatella_copri_TF_cpd00028_Segatella_copri_e0	0.000000	0.100000
Segatella_copri_TF_cpd00030_Segatella_copri_e0	-0.008026	0.000000
Segatella_copri_TF_cpd00034_Segatella_copri_e0	-0.008026	-0.000000
Segatella_copri_TF_cpd00039_Segatella_copri_e0	-0.358440	18.050000
Segatella_copri_TF_cpd00041_Segatella_copri_e0	-4.000000	516.050000
Segatella_copri_TF_cpd00051_Segatella_copri_e0	-0.317647	18.050000
Segatella_copri_TF_cpd00053_Segatella_copri_e0	0.000000	509.025000
Segatella_copri_TF_cpd00064_Segatella_copri_e0	-0.000000	376.653706
Segatella_copri_TF_cpd00119_Segatella_copri_e0	-0.098956	-0.000000
Segatella_copri_TF_cpd00129_Segatella_copri_e0	-0.230897	0.000000
Segatella_copri_TF_cpd00149_Segatella_copri_e0	-0.008026	0.000000
Segatella_copri_TF_cpd00156_Segatella_copri_e0	-1.004181	0.000000
Segatella_copri_TF_cpd00161_Segatella_copri_e0	-2.000000	401.976000
Segatella_copri_TF_cpd00244_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd10516_Segatella_copri_e0	-0.008026	-0.000000
Segatella_copri_TF_cpd00067_Segatella_copri_e0	-524.600000	882.785541
Segatella_copri_TF_cpd00367_Segatella_copri_e0	-0.754157	0.358641
Segatella_copri_TF_cpd00184_Segatella_copri_e0	0.000000	18.050000
Segatella_copri_TF_cpd00311_Segatella_copri_e0	-500.000000	421.301323
Segatella_copri_TF_cpd00130_Segatella_copri_e0	0.000000	311.820000
Segatella_copri_TF_cpd00971_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd00137_Segatella_copri_e0	0.000000	222.728571
Segatella_copri_TF_cpd00035_Segatella_copri_e0	-501.500000	516.550000
Segatella_copri_TF_cpd00084_Segatella_copri_e0	-375.159524	307.742473
Segatella_copri_TF_cpd00246_Segatella_copri_e0	-372.986570	506.512500
Segatella_copri_TF_cpd00182_Segatella_copri_e0	-492.675877	329.864562
Segatella_copri_TF_cpd00013_Segatella_copri_e0	-500.000000	518.050000
Segatella_copri_TF_cpd00029_Segatella_copri_e0	-500.500000	857.324102
Segatella_copri_TF_cpd00224_Segatella_copri_e0	0.000000	0.100000
Segatella_copri_TF_cpd00132_Segatella_copri_e0	0.000000	410.720153
Segatella_copri_TF_cpd00063_Segatella_copri_e0	-0.008026	0.000000
Segatella_copri_TF_cpd01012_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd00058_Segatella_copri_e0	-0.008026	0.000000
Segatella_copri_TF_cpd10515_Segatella_copri_e0	-0.100000	0.000000
Segatella_copri_TF_cpd00106_Segatella_copri_e0	-500.000000	677.190476
Segatella_copri_TF_cpd00108_Segatella_copri_e0	-0.100000	0.100000
Segatella_copri_TF_cpd00027_Segatella_copri_e0	-2.000000	0.000000
Segatella_copri_TF_cpd00033_Segatella_copri_e0	-5.000000	354.032902
Segatella_copri_TF_cpd00121_Segatella_copri_e0	0.000000	195.178571
Segatella_copri_TF_cpd00205_Segatella_copri_e0	-0.008026	0.000000
Segatella_copri_TF_cpd00159_Segatella_copri_e0	0.000000	481.300000
Segatella_copri_TF_cpd00138_Segatella_copri_e0	0.000000	525.503308
Segatella_copri_TF_cpd00060_Segatella_copri_e0	-442.628250	500.050000
Segatella_copri_TF_cpd01132_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd00048_Segatella_copri_e0	-0.008026	0.000000
Segatella_copri_TF_cpd00036_Segatella_copri_e0	0.000000	687.525000
Segatella_copri_TF_cpd00154_Segatella_copri_e0	0.000000	0.100000
Segatella_copri_TF_cpd00280_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd01217_Segatella_copri_e0	-500.000000	375.986667
Segatella_copri_TF_cpd00099_Segatella_copri_e0	-0.008026	0.000000
Segatella_copri_TF_cpd00277_Segatella_copri_e0	-420.527750	505.210000
Segatella_copri_TF_cpd00221_Segatella_copri_e0	0.000000	481.300000
Segatella_copri_TF_cpd01107_Segatella_copri_e0	-0.100000	0.000000
Segatella_copri_TF_cpd01741_Segatella_copri_e0	0.000000	85.017647
Segatella_copri_TF_cpd03847_Segatella_copri_e0	-0.015184	0.000000
Segatella_copri_TF_cpd15298_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd00214_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd15237_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd01080_Segatella_copri_e0	-0.091589	-0.000000
Segatella_copri_TF_cpd15269_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd01113_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd03846_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd00531_Segatella_copri_e0	0.000000	0.000000
Segatella_copri_TF_cpd00208_Segatella_copri_e0	-0.100000	-0.000000
Segatella_copri_TF_cpd00254_Segatella_copri_e0	-0.008026	-0.000000
Segatella_copri_TF_cpd00794_Segatella_copri_e0	0.000000	0.100000
Segatella_copri_TF_cpd00305_Segatella_copri_e0	-0.004343	0.000000
Segatella_copri_TF_cpd00076_Segatella_copri_e0	-3.000000	-0.000000
