reaction_id	min_flux	max_flux
Prevotella_intermedia_TF_cpd00027_Prevotella_intermedia_e0	-2.000000	0.000000
Prevotella_intermedia_TF_cpd00205_Prevotella_intermedia_e0	-0.007385	0.000000
Prevotella_intermedia_TF_cpd00159_Prevotella_intermedia_e0	0.000000	63.063636
Prevotella_intermedia_TF_cpd00138_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00064_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd01132_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00048_Prevotella_intermedia_e0	-0.007385	-0.000000
Prevotella_intermedia_TF_cpd00036_Prevotella_intermedia_e0	0.000000	256.716667
Prevotella_intermedia_TF_cpd01217_Prevotella_intermedia_e0	-45.776000	35.962791
Prevotella_intermedia_TF_cpd00099_Prevotella_intermedia_e0	-0.007385	0.000000
Prevotella_intermedia_TF_cpd00221_Prevotella_intermedia_e0	0.000000	63.063636
Prevotella_intermedia_TF_cpd01107_Prevotella_intermedia_e0	-0.100000	0.000000
Prevotella_intermedia_TF_cpd01741_Prevotella_intermedia_e0	0.000000	7.923093
Prevotella_intermedia_TF_cpd03847_Prevotella_intermedia_e0	-0.013970	0.000000
Prevotella_intermedia_TF_cpd15298_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00214_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd15237_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd01080_Prevotella_intermedia_e0	-0.084269	0.000000
Prevotella_intermedia_TF_cpd15269_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd01113_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd03846_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00531_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00254_Prevotella_intermedia_e0	-0.007385	-0.000000
Prevotella_intermedia_TF_cpd00794_Prevotella_intermedia_e0	0.000000	0.100000
Prevotella_intermedia_TF_cpd00305_Prevotella_intermedia_e0	-0.003996	-0.000000
Prevotella_intermedia_TF_cpd00082_Prevotella_intermedia_e0	-1.000000	3.000000
Prevotella_intermedia_TF_cpd04097_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00010_Prevotella_intermedia_e0	-0.007991	0.100000
Prevotella_intermedia_TF_cpd00276_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd11451_Prevotella_intermedia_e0	-257.183333	100.577075
Prevotella_intermedia_TF_cpd11606_Prevotella_intermedia_e0	-100.577075	257.183333
Prevotella_intermedia_TF_cpd17026_Prevotella_intermedia_e0	0.000000	0.000000
