OTU ID	ERR1293545	ERR1293754	ERR1293914	ERR1293601	ERR1293565	ERR1293662	ERR1293581	ERR1293618	ERR1293750	ERR1293794	ERR1293674	ERR1293910	ERR1293678	ERR1293850	ERR1293906	ERR1293706	ERR1293726	ERR1293930	ERR1293622	ERR1293702	ERR1293826	ERR1293854	ERR1293746	ERR1293922	ERR1293634	ERR1293505	ERR1293573	ERR1293670	ERR1293537	ERR1293686	ERR1293834	ERR1293714	ERR1293690	ERR1293818	ERR1293605	ERR1293802	ERR1293569	ERR1293862	ERR1293766	ERR1293694	ERR1293658	ERR1293585	ERR1293786	ERR1293682	ERR1293830	ERR1293497	ERR1293902	ERR1293513	ERR1293734	ERR1293533	ERR1293521	ERR1293609	ERR1293842	ERR1293890	ERR1293501	ERR1293525
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A|s__Slackia_A_sp900553655	0	7557	0	0	0	0	0	0	0	1148	10	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	141	0	0	85	35	42	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	9973	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A|s__Slackia_A_sp900553775	32	28	0	28	16	15	22	10	23	16	0	0	24	19	24	21	10	0	0	0	0	20	35	46	0	13	0	0	43	25	32	0	0	0	10	22	11	0	47	22	0	0	16	0	26	0	16	0	16	96	27	0	11	31	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia_A|s__Slackia_A_sp900555495	506	1692	47	0	1107	133	0	354	732	368	141	120	0	185	386	616	97	127	0	424	954	0	0	0	388	114	0	0	650	246	571	0	0	232	0	92	0	0	510	124	601	0	0	358	0	0	429	226	64	0	0	612	72	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia|s__Slackia_exigua	0	0	31	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__UMGS1293|s__MGYG000004592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__UMGS1293|s__UMGS1293_sp900550385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	23	156	0	0	0	21	11	0	0	29	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__UMGS1293|s__UMGS1293_sp900754495	0	156	0	0	0	0	448	0	0	0	0	0	0	0	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8155	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	593	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__UMGS1502|s__MGYG000000577	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__UMGS1502|s__UMGS1502_sp900552365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__ZJ304|s__MGYG000004635	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__QAMH01|g__CACZQA01|s__CACZQA01_sp900758075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3440	0	0	47	0	0	54	102	0	0	7339	0	0	0	0	343	0	0	0	834	0	1437	0	0	71	0	0	0	0	0	0	0	0	0	50	0	0	0	0	57	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__QAMH01|g__CACZQA01|s__CACZQA01_sp902783175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3661	0	0	0	0	0	0	0	0	0	368	0	0	0	0	433	0	0	0	1000	0	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__QAMH01|g__QAMH01|s__MGYG000002686	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	15	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__QAMH01|g__QAMH01|s__MGYG000004247	0	0	0	0	0	0	0	0	0	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	1311	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	50	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__QAMH01|g__QAMH01|s__QAMH01_sp003149935	0	0	0	0	0	0	0	0	0	1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__QAMH01|g__QAMH01|s__QAMH01_sp900544245	0	0	0	0	0	134	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	14	0	0	0	0	0	530	0	0	12	0	23	0	0	0	169	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__QAMH01|g__QAMH01|s__QAMH01_sp900556425	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	170	0	0	0	0	0	38	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__UMGS124|g__UMGS124|s__MGYG000000585	0	0	0	0	793	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	390	16	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__UMGS124|g__UMGS124|s__MGYG000000613	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__UMGS124|g__UMGS124|s__UMGS124_sp900539345	0	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	21	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	307	0	36	0	0	0	0	17	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__43-108|s__43-108_sp001915545	0	0	27	14	14	13	0	15	0	46	21	88	0	177	62	0	11	58	0	0	0	0	0	0	0	0	0	83	0	251	0	103	0	73	10	0	20	19	29	0	0	0	0	0	0	0	15	20	0	0	0	69	76	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Alloprevotella|s__Alloprevotella_tannerae	0	0	0	0	0	0	0	0	0	0	45	15	0	0	0	0	0	30	0	0	0	0	0	14	0	16	0	0	0	0	0	0	0	0	0	0	20	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_acidifaciens	1135	4274	1511	22265	586	294	19582	2079	3575	2132	3368	1255	627	584	748	2923	12756	4912	2153	2400	2502	1179	2632	10126	488	110	2127	1077	4087	453	4948	1300	79	818	1354	754	1300	523	2234	446	966	1578	642	424	760	4835	1310	4748	999	95	220	1146	3655	3063	475	2989
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_bouchesdurhonensis	234	1383	763	881	3351	1447	1297	1604	191	5067	345	1335	166	48	2841	4618	105	1200	100	1667	551	13764	0	153	1145	1692	116	190	488	169	54	1283	0	974	502	45	1037	293	638	36	0	1178	976	59	1649	267	7574	5104	1360	736	2100	1772	689	1290	33159	2873
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	3039	14146	489	1914	6239	8170	301060	4648	49064	16078	25171	17869	93839	17597	43198	7649	180590	3846	8244	219021	4384	2113	561	25302	25448	13887	371860	107216	2538	23135	47793	13024	64	91497	18734	27290	2841	96849	57881	1100	441	1668	33340	4910	34887	46004	98056	6010	79640	2375	556	14355	2902	1908	3984	3658
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	468	2548	68491	8812	9328	1346	1169	242772	242557	16336	316	163561	54144	76221	2854	71	180379	124614	1505	128909	2028	182	129	439	1267	786	9974	211128	5728	100113	201256	4735	149	5186	893475	6195	34931	28257	1452	2077	5253	4720	110666	22730	9941	133869	766911	53306	143465	18377	416592	345277	9637	2847	262	195
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	0	378	124	1322	13928	234	235	1237	719	35460	938	7641	25	756	52	139	106	51553	299	648	209	1322	162	1212	282	539	39	394	1699	11	91	38	0	946	20	38	195	142	1765	185	12072	713	18044	17	4463	0	22583	5929	102	62	125	182	119	78	0	48
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_congonensis	2480	1883	12	2772	619	149	2427	1408	2074	995	738	420	838	551	7130	4455	1457	2054	14115	3685	332	1554	0	5925	242	215	1397	364	1924	497	10971	590	0	1526	1385	4266	4193	295	175	223	148	6026	301	58	616	1086	1056	1781	1477	609	58	561	1368	8041	211	310
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cutis	761	1170	104	343	10	0	121	117	46	352	179	121	12	11	830	39	22	814	51	252	82	0	45	168	203	0	84	76	300	14	2815	53	0	170	21	48	92	104	468	18	0	38	52	0	102	59	4116	4862	256	505	220	17	74	4408	0	53
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	101	67203	151	15966	4336	2296	252	1099	1503	2415	28790	877	142	10612	4823	105	27761	11848	671	664	502	49	101	7462	1742	297	299	421	40177	151	69	211	0	3425	665	721	748	176	12105	209	2498	295	284	26	2358	1873	190912	741143	158	1421	7059	679	395	12154	15787	6850
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	2215	5456	81	1451	29335	18194	17585	2372	6569	89177	55840	6303	151	667	50332	995	5873	17946	27206	5226	1842	129	142	391	30590	238	7150	3706	5553	358	2953	1049	57	1353	59860	10534	2247	607	2071	25354	368	494	442	4313	31378	1064	1954	1492	1045	17	916	2204	3099	16233	19769	4627
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	27864	4384	2633	46344	14927	17666	6823	3639	1377	88159	244124	19745	2862	24521	2087	13417	14289	11115	92262	4325	20014	0	94	241364	11700	34829	929	19781	92046	1086	436669	2446	140	4246	23893	36587	17631	1651	8203	32408	346	11691	2466	8441	548	6535	6934	368811	247589	112	1474	1727	53286	6388	173208	5028
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fluxus	503	8280	43	8126	960	572	923	1816	1386	592	870	777	143	945	189	11946	985	410	6437	14167	94	712	9732	5831	805	273	7315	324744	405	136	237	144	0	164	482	1988	301	167	2724	46	1205	9890	152	46	997	235	750	2369	709	425	109	162	1701	312	78	112
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	49169	49567	24424	157	3063	81	98248	1154	309021	1717	2005	835	13673	37538	21059	79749	80266	64229	65279	554	79	1783232	716	141696	16126	185	117522	57443	13987	47	1699816	34279	158	412	34135	262	83046	8512	142179	260	47753	150535	127597	1872	6923	508	37883	452	48451	41	466	27013	28501	783	10	18566
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis_A	2301	1822	982	328	251	61	2931	276	13490	620	253	211	271	958	1244	1564	2817	4030	3277	123	95	60900	33119	4215	455	10	2146	2153	537	107	31312	1660	0	59	448	114	1207	484	10042	1191	2119	2230	4302	122	308	213	1471	373	926	82	347	780	1072	294	0	661
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_gallinarum	32	531	0	330	80	0	1886	867	851	976	571	387	190	132	429	1828	660	431	462	1073	359	0	86	409	39	0	75	926	824	214	158	772	0	257	430	97	912	47	76	0	231	1368	417	0	231	560	400	702	439	0	0	298	0	2074	0	495
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_graminisolvens	146	0	0	0	0	0	0	33	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	6679	0	0	0	0	13
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	54	255	64412	60	101	636	1307	1763	900	143736	1353	2992	55	667	153	27	1735	218153	245	893	253	34	0	2117	1234	113	11846	14426	168	935	4301	13164	22	37	6097	524	1091	190	104	62	77	78	6549	110	460	484	2880	3232	376	539782	26290	5485	9625	402	0	271
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis_A	30	10	0	37	97	16	0	280	22	35	270	218	0	83	152	28	12	73	73	40	0	0	0	0	69	20	42	22	168	66	11	844	0	0	18	0	176	14	19	0	0	26	0	509	30	0	19	307	47	0	26	215	43	79	0	33
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ndongoniae	0	0	0	0	47	16	0	69	29	96	43	10	0	0	24	11	46	12	202	0	0	0	0	0	102	0	15	13	18	11	23	1806	0	12	0	0	18	0	0	15	0	0	0	0	0	0	0	407	0	0	0	0	36	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_neonati	0	0	10	0	122	23	787	66	198	0	36	129	146	0	38	230	244	103	70	55	0	0	1106	0	126	15	0	24	34	35	66	0	0	41	233	22	64	29	33	50	10	10	26	0	55	32	77	122	79	0	0	60	164	64	81	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	498	14054	380	115	10760	296	98	17407	1264	6991	1724	2188	785	1665	1561	11	148	4100	140534	268	46	8357	34	194	160	0	114429	1436	16917	171	90100	258	12	877	1033	1316	172	782	19	89	0	65	873	385	708	588	3856	3601	4326	584	385	114	6541	1023	0	10
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus	343	1673	1583	738	746	122	397	2966	2699	3745	3937	1617	1030	318	1111	5423	4047	2089	114	3055	99	0	68	803	366	38	2154	1059	3022	502	2011	1463	0	248	8009	256	1766	695	425	49	43	1752	3478	99	579	1076	1708	3894	1105	4743	8316	685	6197	2706	447	115
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	181368	5104	575	237144	3388	1669	1511	30427	12960	6341	6513	12109	6930	17046	7319	72919	43032	46933	517745	61715	3937	1206	11	461633	4753	995	263	18624	38329	5747	22411	30094	461	17244	9695	3636	155661	16858	9493	3126	1836	194492	4102	978	1548	86556	32548	16982	24352	86	144	11264	1493341	105636	1125	33855
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_pyogenes	0	169	0	39	15	25	335	14	135	11	33	18	153	11	146	323	77	176	29	147	0	370	0	0	36	24	314	184	46	19	36	10	18	114	46	38	126	10	91	99	0	216	0	32	87	92	272	49	94	17	47	389	70	11	48	13
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	191	890	11	74	141	2722	344	732	281	535	422	53043	56	143	221	570	175579	246064	324	267	11052	198	38	293	31071	15	150	136	205	81	124	59960	0	8381	734	32	142	32	362	7849	24	226	2366	0	19984	446	148041	138008	85	399	31	108	930	1290	0	93
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp002491635	2293	12487	391	4864	1849	466	32219	4875	12177	9769	9975	5890	2268	4513	8246	40058	5698	9776	5248	17658	3688	0	557	106	1592	2598	11518	2526	4561	1074	2244	5832	0	2784	2709	2121	6026	3573	765	378	1395	22625	2037	435	3674	9280	3689	15908	6826	5509	265	2907	11127	46396	61	5541
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp003545565	205	936	1521	519	214	29	847	1268	224	2020	741	121	16	170	146	0	410	2195	349	257	49	0	0	1365	47	85	449	585	620	124	152	237	0	192	706	59	62	48	976	164	84	39	173	0	72	1713	7582	13195	66	6505	1076	258	668	795	0	25
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp007896885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp014385165	142	121	536	287	326	171	123	1262	1422	676	228	312	176	946	134	51	314	792	605	1580	128	7607	743	352	234	1030	742	956	455	189	1032	36	6049	424	4642	242	145	274	1521	69	159	206	368	81	259	447	107199	952	258	1186	4065	3084	1121	700	8168	232
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp900547205	15	14	23	459	0	0	0	23	0	0	11	0	65	0	14	0	26	79	0	21	0	0	11	1205	13	0	0	24	32	0	14	12	0	18	93	15	0	0	17	0	0	0	16	0	0	0	0	19	36	0	3350	0	0	189	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp900553815	0	19	0	23	111	0	17	35	86	37	23	0	16	15	18	42	45	32	0	21	15	0	0	0	26	44	25	19	44	0	18	592	0	113	13	30	0	59	0	0	0	41	0	32	15	0	12	838	0	10	0	0	58	64	0	18
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp900555635	511	65	216	135	24	0	243	755	252	336	395	349	57	15	0	60	149	123	41	375	125	0	13	0	144	36	143	192	682	32	108	291	0	95	1053	30	75	60	98	41	19	304	411	0	91	129	43	60	317	306	657	231	374	10	0	50
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp900556215	177	270	6083	240	292	93	533	4651	4338	18897	368	1118	221	1888	177	45	135318	16335	298	3764	150	43	14	1067	110	22	220	6076	2535	2733	9531	551	0	318	38064	233	903	683	1016	86	135	318	3607	451	400	2478	17260	2089	1368	23201	11942	14211	2313	588	0	151
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp900761785	5376	9630	373	3219	696	721	31578	17446	1767	1096	5375	1166	826	9343	1207	963	8041	24948	3297	8554	386	20236	5127	4243	968	182	9742	5664	6385	290	8411	3072	0	2794	7757	735	4812	2317	4761	346	1008	1630	1430	145	566	3146	4498	5041	2022	7670	8776	2351	4337	19684	21126	2388
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp900765785	6142	3906	1153	4317	1261	320	28270	6051	3168	957	3212	1850	272	735	1981	9150	5258	27680	4294	6307	604	260	9066	11098	541	56	8371	3643	7141	846	14207	544	20	1571	2994	1985	4743	1327	2852	1356	482	1140	992	112	1740	2499	2848	8362	1783	1995	3810	2296	10638	16329	27446	3815
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp900766005	0	54	0	0	1092	213	0	187	0	0	34	30	0	0	709	0	0	0	21	47	278	0	0	23	479	0	0	0	0	0	0	0	0	1331	0	384	0	30	24	946	67	0	24	57	571	0	0	43	0	323	0	0	0	0	0	1273
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp900766195	653	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	506	0	0	22	0	21	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp902362375	20522	589	114	25313	420	254	276	2867	5036	2915	644	1928	1775	647	943	12203	9638	8653	66836	6362	578	0	17	35011	441	168	351	2650	4332	548	5311	2934	47	1892	2636	366	13620	980	879	311	278	18328	271	134	692	8123	3812	3093	3217	0	0	1040	9078	8374	309	5560
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp902388495	51378	37	165	109	19	0	213	81	85	29	19	132	0	37	22	317	78	66	245	93	29	491	0	159	0	0	42	149	33	19	631	34	12	15	59	0	87	14	37	13	26	213	17	0	0	90	32	48	183	0	876	28	212	185	0	46
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercorirosoris	400	42560	4391	2056	283	304	1377	1279	915	3611	479	501	562	1121	6262	397	1743	5035	629	1642	245	0	2590	4736	499	14	702	716	555	950	4333	245	0	754	8654	352	2121	300	847	186	64	30	11977	95	293	621	3908	1438	887	6112	28447	4482	485460	667	218	812
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	2108	409082	588	379009	13626	34274	276	77968	55154	86681	293495	15241	1614	127006	3014	4066	3139	578834	882	1731	19511	4680	931	390782	5479	468373	4805	15783	368818	7244	602	470	39	183917	533	21302	1757	8106	559083	32724	30266	3966	465	3149	55657	698	1170	268686	755	1101	750	62403	1060	13995	2027	1704
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	55027	86424	1634	3017	1974	2038	443550	103265	16055	4344	2861	8251	496	12632	1215	398	93514	593680	30173	38013	4146	2581	1091	4087	593	168	199978	90243	161712	4636	81113	1101	33	19213	47418	10879	38654	11338	23746	1047	9219	126	9968	380	1957	34143	25882	25358	5567	115	91309	26147	26722	348898	668887	147203
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_togonis	99	74	131	196	43	58	80	121	38	427	140	65	13	25	28	157	325	134	286	73	0	0	213	176	45	29	58	23	146	0	67	231772	0	30	0	0	131	0	16	14	0	181	0	0	77	24	99	452	57	13	51	55	33	35	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	308062	529182	7533	546509	119512	33489	1683310	475860	730218	513220	412765	332876	182382	354181	403426	1630017	618165	1222328	696648	866871	249580	172238	258	11316	72363	307476	705902	228196	542145	98957	215199	441822	1892	211762	521400	133654	510901	203857	18107	45620	145006	1207100	213651	54185	203616	531746	289048	716798	315579	674850	9730	303997	1300624	1893071	21362	375687
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	35126	44562	132	68681	6292	5770	2758	5398	8614	15661	2987	30181	51642	18033	38107	240100	109684	7898	78728	14318	8417	10240	482	214929	6797	8526	1732	4169	61816	6794	117024	6592	227	12977	71557	1600	39870	9251	4456	1572	4409	25436	6950	2467	12755	18133	12528	75953	27414	25	24	3153	14765	58161	9047	15094
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__MGYG000001780	117	514	81798	1816	172	86	26	2112	958	9936	228	161	1335	350	124	49	3017	9175	11647	4872	377	75279	73	11006	259	2038	222	2872	517	617	2114	389	0	467	30521	114	1488	166	1710	29	0	66	12873	40	374	732	10817	704	133	13195	305527	7692	10866	1673	23583	381
